Date,QQQ
11/20/2020,290.38
11/23/2020,290.39
11/24/2020,294.47
11/25/2020,296.28
11/27/2020,299.01
11/30/2020,299.62
12/1/2020,303.46
12/2/2020,303.85
12/3/2020,304.28
12/4/2020,305.52
12/7/2020,307.25
12/8/2020,308.29
12/9/2020,301.31
12/10/2020,302.52
12/11/2020,301.85
12/14/2020,304.04
12/15/2020,307.29
12/16/2020,308.98
12/17/2020,311
12/18/2020,310.06
12/21/2020,308.92
12/22/2020,309.76
12/23/2020,308.2
12/24/2020,309.56
12/28/2020,312.68
12/29/2020,312.96
12/30/2020,312.97
12/31/2020,313.74
1/4/2021,309.31
1/5/2021,311.86
1/6/2021,307.54
1/7/2021,314.98
1/8/2021,319.03
1/11/2021,314.42
1/12/2021,313.92
1/13/2021,316.04
1/14/2021,314.35
1/15/2021,311.86
1/19/2021,316.41
1/20/2021,323.77
1/21/2021,326.36
1/22/2021,325.42
1/25/2021,328.11
1/26/2021,328.59
1/27/2021,319.43
1/28/2021,321.32
1/29/2021,314.56
2/1/2021,322.42
2/2/2021,327.68
2/3/2021,326.38
2/4/2021,330.24
2/5/2021,331.36
2/8/2021,333.58
2/9/2021,333.51
2/10/2021,332.75
2/11/2021,334.58
2/12/2021,336.45
2/16/2021,335.54
2/17/2021,333.93
2/18/2021,332.47
2/19/2021,331.02
2/22/2021,322.44
2/23/2021,321.48
2/24/2021,324.13
2/25/2021,312.83
2/26/2021,314.14
3/1/2021,323.59
3/2/2021,318.4
3/3/2021,309.16
3/4/2021,304.1
3/5/2021,308.68
3/8/2021,299.94
3/9/2021,311.77
3/10/2021,310.88
3/11/2021,318.04
3/12/2021,315.46
3/15/2021,318.83
3/16/2021,320.58
3/17/2021,321.9
3/18/2021,312.04
3/19/2021,313.14
3/22/2021,318.61
3/23/2021,317.22
3/24/2021,311.87
3/25/2021,311.33
3/26/2021,316
3/29/2021,315.91
3/30/2021,314.32
3/31/2021,319.13
4/1/2021,324.57
4/5/2021,331.05
4/6/2021,330.82
4/7/2021,331.62
4/8/2021,335.08
4/9/2021,337.11
4/12/2021,336.67
4/13/2021,340.6
4/14/2021,336.51
4/15/2021,341.61
4/16/2021,342.01
4/19/2021,338.88
4/20/2021,336.41
4/21/2021,339.29
4/22/2021,335.2
4/23/2021,339.42
4/26/2021,341.63
4/27/2021,340.15
4/28/2021,339
4/29/2021,340.22
4/30/2021,337.99
5/3/2021,336.19
5/4/2021,330.14
5/5/2021,329.03
5/6/2021,331.51
5/7/2021,334.2
5/10/2021,325.76
5/11/2021,325.31
5/12/2021,316.89
5/13/2021,319.34
5/14/2021,326.39
5/17/2021,324.41
5/18/2021,322.22
5/19/2021,322.59
5/20/2021,328.83
5/21/2021,327.01
5/24/2021,332.51
5/25/2021,332.97
5/26/2021,334.13
5/27/2021,332.88
5/28/2021,333.93
6/1/2021,332.82
6/2/2021,333.47
6/3/2021,330
6/4/2021,335.6
6/7/2021,336.6
6/8/2021,336.76
6/9/2021,336.84
6/10/2021,340.35
6/11/2021,341.24
6/14/2021,344.51
6/15/2021,342.26
6/16/2021,341.01
6/17/2021,345.34
6/18/2021,342.63
6/21/2021,344.36
6/22/2021,347.57
6/23/2021,347.74
6/24/2021,349.89
6/25/2021,349.46
6/28/2021,353.71
6/29/2021,354.99
6/30/2021,354.43
7/1/2021,354.57
7/2/2021,358.64
7/6/2021,360.19
7/7/2021,360.95
7/8/2021,358.77
7/9/2021,361.01
7/12/2021,362.42
7/13/2021,362.42
7/14/2021,363.07
7/15/2021,360.52
7/16/2021,357.6
7/19/2021,354.67
7/20/2021,358.79
7/21/2021,361.56
7/22/2021,363.95
7/23/2021,368.2
7/26/2021,368.49
7/27/2021,364.43
7/28/2021,365.83
7/29/2021,366.48
7/30/2021,364.57
8/2/2021,364.6
8/3/2021,366.81
8/4/2021,367.34
8/5/2021,369.67
8/6/2021,368.05
8/9/2021,368.73
8/10/2021,366.84
8/11/2021,366.21
8/12/2021,367.53
8/13/2021,368.82
8/16/2021,368.98
8/17/2021,365.73
8/18/2021,362.21
8/19/2021,363.96
8/20/2021,367.73
8/23/2021,373.23
8/24/2021,374.37
8/25/2021,374.8
8/26/2021,372.42
8/27/2021,376.04
8/30/2021,380.26
8/31/2021,379.95
9/1/2021,380.58
9/2/2021,380.4
9/3/2021,381.57
9/7/2021,382.11
9/8/2021,380.78
9/9/2021,379.47
9/10/2021,376.59
9/13/2021,376.33
9/14/2021,375.26
9/15/2021,378.05
9/16/2021,378.31
9/17/2021,373.83
9/20/2021,365.7
9/21/2021,366.15
9/22/2021,369.57
9/23/2021,372.98
9/24/2021,373.33
9/27/2021,370.35
9/28/2021,359.87
9/29/2021,359.28
9/30/2021,357.96
10/1/2021,360.18
10/4/2021,352.62
10/5/2021,357.38
10/6/2021,359.67
10/7/2021,362.97
10/8/2021,361.16
10/11/2021,358.39
10/12/2021,357.14
10/13/2021,360
10/14/2021,366.63
10/15/2021,368.94
10/18/2021,372.65
10/19/2021,375.47
10/20/2021,374.98
10/21/2021,377.27
10/22/2021,374.1
10/25/2021,377.93
10/26/2021,379.12
10/27/2021,380
10/28/2021,384.22
10/29/2021,386.11
11/1/2021,387.43
11/2/2021,389.05
11/3/2021,393.18
11/4/2021,398.22
11/5/2021,398.6
11/8/2021,398.06
11/9/2021,395.32
11/10/2021,389.51
11/11/2021,390.59
11/12/2021,394.7
11/15/2021,394.61
11/16/2021,397.42
11/17/2021,397.63
11/18/2021,401.75
11/19/2021,403.99
11/22/2021,399.3
11/23/2021,397.48
11/24/2021,398.76
11/26/2021,391.2
11/29/2021,399.69
11/30/2021,393.82
12/1/2021,387.12
12/2/2021,389.91
12/3/2021,383.13
12/6/2021,386.2
12/7/2021,397.83
12/8/2021,399.61
12/9/2021,393.73
12/10/2021,398.01
12/13/2021,392.26
12/14/2021,388.2
12/15/2021,397.05
12/16/2021,386.84
12/17/2021,384.91
12/20/2021,380.69
12/21/2021,389.21
12/22/2021,393.95
12/23/2021,396.92
12/27/2021,403.48
12/28/2021,401.61
12/29/2021,401.55
12/30/2021,400.35
12/31/2021,397.85
